week_start,source,skill,experience_count,experience_min_median,experience_min_min,experience_min_max
2026-06-15,topcv,Kỹ năng đàm phán,5,1.0,1.0,1.0
2026-06-15,topcv,LAN,1,3.0,3.0,3.0
2026-06-15,topcv,Laravel,3,3.0,3.0,3.0
2026-06-15,topcv,Lerna,1,3.0,3.0,3.0
2026-06-15,topcv,Lightning Web Components,1,2.0,2.0,2.0
2026-06-15,topcv,Linux Embedded,1,2.0,2.0,2.0
2026-06-15,topcv,Low-Level Design,1,2.0,2.0,2.0
2026-06-15,topcv,Làm Báo Cáo,1,0.0,0.0,0.0
2026-06-15,topcv,Làm Việc Độc Lập Và Nhóm,2,2.0,2.0,2.0
2026-06-15,topcv,Làm việc nhóm,3,2.0,1.0,4.0
2026-06-15,topcv,Làm việc độc lập,1,0.0,0.0,0.0
2026-06-15,topcv,Lãnh đạo,1,2.0,2.0,2.0
2026-06-15,topcv,Lập Kế Hoạch Dự Án,1,3.0,3.0,3.0
2026-06-15,topcv,Lập Trình Nhúng,2,2.0,2.0,2.0
2026-06-15,topcv,Lập trình kịch bản (Python,2,2.0,2.0,2.0
2026-06-15,topcv,MS Project,1,2.0,2.0,2.0
2026-06-15,topcv,MS SQL,1,2.0,2.0,2.0
2026-06-15,topcv,MVC,1,2.0,2.0,2.0
2026-06-15,topcv,Machine Identity Management,1,3.0,3.0,3.0
2026-06-15,topcv,Machine Learning,2,2.0,2.0,2.0
2026-06-15,topcv,Make (Integromat),2,2.0,2.0,2.0
2026-06-15,topcv,Micro Front-end,1,3.0,3.0,3.0
2026-06-15,topcv,Micro Service,1,1.0,1.0,1.0
2026-06-15,topcv,Microservice,2,3.0,3.0,3.0
2026-06-15,topcv,Microsoft 365,1,3.0,3.0,3.0
2026-06-15,topcv,Microsoft Dynamics 365 / Power Platform,2,2.0,2.0,2.0
2026-06-15,topcv,Microsoft Excel,2,1.0,1.0,1.0
2026-06-15,topcv,Microsoft Office,2,1.0,1.0,1.0
2026-06-15,topcv,Microsoft Office (Power Point nâng cao,1,2.0,2.0,2.0
2026-06-15,topcv,"Mindset ""Làm biếng thông minh""",2,2.0,2.0,2.0
2026-06-15,topcv,MongoDB,5,3.0,2.0,3.0
2026-06-15,topcv,Ms SQL Server,1,1.0,1.0,1.0
2026-06-15,topcv,MySQL,6,3.0,3.0,4.0
2026-06-15,topcv,NPM,1,3.0,3.0,3.0
2026-06-15,topcv,Next.js,1,3.0,3.0,3.0
2026-06-15,topcv,NextJS,1,1.0,1.0,1.0
2026-06-15,topcv,Nghiên Cứu Khoa Học,1,2.0,2.0,2.0
2026-06-15,topcv,Ngoại Ngữ (tiếng Anh),1,3.0,3.0,3.0
2026-06-15,topcv,Ngôn ngữ lập trình (Python/R),1,1.0,1.0,1.0
2026-06-15,topcv,NoSQL,2,2.0,2.0,2.0
2026-06-15,topcv,NoSQL),1,2.0,2.0,2.0
2026-06-15,topcv,Node.js,4,3.0,3.0,3.0
2026-06-15,topcv,Nosql Databases,1,3.0,3.0,3.0
2026-06-15,topcv,Notion AI,1,3.0,3.0,3.0
2026-06-15,topcv,Năng lực giải quyết vấn đề,1,2.0,2.0,2.0
2026-06-15,topcv,Nắm bắt được thông tin hãng/ sản phẩm cạnh tranh,2,1.0,1.0,1.0
2026-06-15,topcv,OOP,3,2.0,2.0,3.0
2026-06-15,topcv,Oracle,1,3.0,3.0,3.0
2026-06-15,topcv,Oracle Database,1,1.0,1.0,1.0
2026-06-15,topcv,PHP,4,3.0,0.0,3.0
2026-06-15,topcv,PHP),1,2.0,2.0,2.0
2026-06-15,topcv,Performance Optimization,2,2.5,2.0,3.0
2026-06-15,topcv,Phát triển backend Java,1,3.0,3.0,3.0
2026-06-15,topcv,Phân Tích Lỗ Hổng Bảo Mật,1,1.0,1.0,1.0
2026-06-15,topcv,Phân Tích Nghiệp Vụ,1,1.0,1.0,1.0
2026-06-15,topcv,Phân Tích Yêu Cầu Nghiệp Vụ,1,3.0,3.0,3.0
2026-06-15,topcv,Phân tích,1,2.0,2.0,2.0
2026-06-15,topcv,Phân tích dữ liệu,1,3.0,3.0,3.0
2026-06-15,topcv,Phân tích hệ thống phần mềm,1,0.0,0.0,0.0
2026-06-15,topcv,Phân tích và giải quyết vấn đề,3,1.0,1.0,3.0
2026-06-15,topcv,Phân tích đối thủ cạnh tranh,1,1.0,1.0,1.0
2026-06-15,topcv,Phỏng vấn/viết giải pháp kỹ thuật,1,0.0,0.0,0.0
2026-06-15,topcv,PostgreSQL,11,3.0,2.0,4.0
2026-06-15,topcv,Power BI),1,1.0,1.0,1.0
2026-06-15,topcv,PowerPoint,2,1.0,1.0,1.0
2026-06-15,topcv,Problem-solving,1,3.0,3.0,3.0
2026-06-15,topcv,Python,17,2.0,1.0,4.0
2026-06-15,topcv,QA,5,3.0,1.0,4.0
2026-06-15,topcv,Quản Lý Dự Án,1,3.0,3.0,3.0
2026-06-15,topcv,Quản Lý Dự Án Phần Mềm,1,3.0,3.0,3.0
2026-06-15,topcv,Quản Lý Rủi Ro,1,3.0,3.0,3.0
2026-06-15,topcv,Quản Trị Active Directory,2,2.0,2.0,2.0
2026-06-15,topcv,Quản Trị Mạng Cơ Bản,2,2.0,2.0,2.0
2026-06-15,topcv,Quản lý thời gian,1,2.0,2.0,2.0
2026-06-15,topcv,REST API,1,4.0,4.0,4.0
2026-06-15,topcv,REST APIs,1,3.0,3.0,3.0
2026-06-15,topcv,RESTful APIs,3,3.0,3.0,3.0
2026-06-15,topcv,RabbitMQ,2,2.5,2.0,3.0
2026-06-15,topcv,React,10,1.5,0.0,5.0
2026-06-15,topcv,React Native,1,0.0,0.0,0.0
2026-06-15,topcv,Redis,4,3.0,3.0,4.0
2026-06-15,topcv,Relational databases,1,3.0,3.0,3.0
2026-06-15,topcv,Rest Api Integration,1,2.0,2.0,2.0
2026-06-15,topcv,RestEasy,1,3.0,3.0,3.0
2026-06-15,topcv,Restful,2,2.0,2.0,2.0
2026-06-15,topcv,SCRUM,1,3.0,3.0,3.0
2026-06-15,topcv,SOW,2,2.0,2.0,2.0
2026-06-15,topcv,SQL,18,3.0,0.0,5.0
2026-06-15,topcv,SQL Server,1,2.0,2.0,2.0
2026-06-15,topcv,SQL databases,1,3.0,3.0,3.0
2026-06-15,topcv,Sales B2b,1,1.0,1.0,1.0
2026-06-15,topcv,Salesforce Configuration,1,2.0,2.0,2.0
2026-06-15,topcv,Security Compliance,1,2.0,2.0,2.0
2026-06-15,topcv,Shopify APIs,1,3.0,3.0,3.0
2026-06-15,topcv,Shopify App Development,1,3.0,3.0,3.0
2026-06-15,topcv,Single-SPA,1,3.0,3.0,3.0
2026-06-15,topcv,Spring,1,5.0,5.0,5.0
2026-06-15,topcv,Spring Boot,3,3.0,3.0,5.0
2026-06-15,topcv,Spring Security,1,3.0,3.0,3.0
2026-06-15,topcv,State sharing,1,3.0,3.0,3.0
2026-06-15,topcv,Swift,1,18.0,18.0,18.0
2026-06-15,topcv,Sử Dụng Các Công Cụ Quản Lý Dự Án (jira,1,1.0,1.0,1.0
2026-06-15,topcv,Sử Dụng Công Cụ Hỗ Trợ Từ Xa,2,2.0,2.0,2.0
2026-06-15,topcv,Sử dụng Jira,1,3.0,3.0,3.0
2026-06-15,topcv,Sử dụng công cụ AI ChatGPT,1,3.0,3.0,3.0
2026-06-15,topcv,Sử dụng công cụ quản lý Jira,1,3.0,3.0,3.0
2026-06-15,topcv,Sử dụng nền tảng xã hội như tiktok,2,1.0,1.0,1.0
2026-06-15,topcv,Sử dụng phần mềm Java/Confluence hoặc các công cụ tương tự trong quản lý Dự Án,1,1.0,1.0,1.0
2026-06-15,topcv,Tailwind Css,1,3.0,3.0,3.0
2026-06-15,topcv,Tailwindcss,2,0.0,0.0,0.0
2026-06-15,topcv,Teamwork,2,3.5,3.0,4.0
2026-06-15,topcv,Teamwork Skills,1,2.0,2.0,2.0
2026-06-15,topcv,Technical Documentation,1,2.0,2.0,2.0
2026-06-15,topcv,Tester,8,1.5,0.0,3.0
2026-06-15,topcv,Thiết Kế Hệ Thống Phần Mềm,1,0.0,0.0,0.0
2026-06-15,topcv,Thiết Kế Website,1,0.0,0.0,0.0
2026-06-15,topcv,Thiết kế giải pháp bảo mật,1,3.0,3.0,3.0
2026-06-15,topcv,Thu Thập Yêu Cầu,2,2.5,1.0,4.0
2026-06-15,topcv,Thuyết trình,1,1.0,1.0,1.0
2026-06-15,topcv,Thành thạo Visio / Draw.io / BPMN / UML,1,3.0,3.0,3.0
2026-06-15,topcv,Tiếng Anh,2,0.0,0.0,0.0
2026-06-15,topcv,Tiếng Anh cơ bản,2,1.0,1.0,1.0
2026-06-15,topcv,Tiếp Thị Kỹ Thuật Số (digital Marketing),1,3.0,3.0,3.0
2026-06-15,topcv,Trello,1,3.0,3.0,3.0
2026-06-15,topcv,Trello),1,1.0,1.0,1.0
2026-06-15,topcv,Triển khai PoC,1,3.0,3.0,3.0
2026-06-15,topcv,Triển khai các công cụ tích hợp tự động hóa như n8n,2,2.0,2.0,2.0
2026-06-15,topcv,Triển khai dự án PKI,1,3.0,3.0,3.0
2026-06-15,topcv,Trí tuệ nhân tạo,1,1.0,1.0,1.0
2026-06-15,topcv,Turborepo,1,3.0,3.0,3.0
2026-06-15,topcv,TypeScript,7,0.0,0.0,4.0
2026-06-15,topcv,Tìm hiểu/ hiểu biết về hệ thống đại lý,2,1.0,1.0,1.0
2026-06-15,topcv,Tư Duy Logic Và Phản Biện,1,2.0,2.0,2.0
2026-06-15,topcv,Tư Vấn Dịch Vụ,2,1.0,1.0,1.0
2026-06-15,topcv,Tư duy,1,1.0,1.0,1.0
2026-06-15,topcv,Tư duy logic,3,2.0,1.0,2.0
2026-06-15,topcv,Tư duy mở,1,1.0,1.0,1.0
2026-06-15,topcv,Tư vấn giải pháp PKI,1,3.0,3.0,3.0
2026-06-15,topcv,Tận tụy,1,2.0,2.0,2.0
2026-06-15,topcv,Tối Ưu Hóa Hiệu Năng,1,3.0,3.0,3.0
2026-06-15,topcv,Tự Động Hóa Công Nghiệp,1,2.0,2.0,2.0
2026-06-15,topcv,UI/UX principles,1,3.0,3.0,3.0
2026-06-15,topcv,UIPath/RPA,2,2.0,2.0,2.0
2026-06-15,topcv,Unit Testing,1,2.0,2.0,2.0
2026-06-15,topcv,Visual Studio Code,1,1.0,1.0,1.0
2026-06-15,topcv,Visual Studio.NET,1,1.0,1.0,1.0
2026-06-15,topcv,Viết tài liệu,1,4.0,4.0,4.0
2026-06-15,topcv,Viết tài liệu hệ thống,1,3.0,3.0,3.0
2026-06-15,topcv,Vue,3,5.0,2.0,5.0
2026-06-15,topcv,Vue.js,2,0.0,0.0,0.0
2026-06-15,topcv,VueJS,1,1.0,1.0,1.0
2026-06-15,topcv,Vận Hành Máy Tiện Cnc,1,2.0,2.0,2.0
2026-06-15,topcv,Waterfall,1,1.0,1.0,1.0
2026-06-15,topcv,Web/Cloud,1,3.0,3.0,3.0
2026-06-15,topcv,Webhook,2,2.0,2.0,2.0
2026-06-15,topcv,Webpack Module Federation,1,3.0,3.0,3.0
2026-06-15,topcv,Woocommerce,1,3.0,3.0,3.0
2026-06-15,topcv,Word,2,1.0,1.0,1.0
2026-06-15,topcv,Xử Lý Sự Cố Kỹ Thuật,2,2.0,2.0,2.0
2026-06-15,topcv,Xử lý khó khăn,1,2.0,2.0,2.0
2026-06-15,topcv,Xử lý tình huống,2,1.0,1.0,1.0
2026-06-15,topcv,Zapier,2,2.0,2.0,2.0
2026-06-15,topcv,algorithms,2,2.0,2.0,2.0
2026-06-15,topcv,an toàn thông tin,1,0.0,0.0,0.0
2026-06-15,topcv,aws lambda,1,3.0,3.0,3.0
2026-06-15,topcv,azure,1,3.0,3.0,3.0
2026-06-15,topcv,caching mechanisms,1,3.0,3.0,3.0
2026-06-15,topcv,facebook,2,1.0,1.0,1.0
2026-06-15,topcv,hsm,1,3.0,3.0,3.0
2026-06-15,topcv,iOS,2,9.5,1.0,18.0
2026-06-15,topcv,kafka,1,2.0,2.0,2.0
2026-06-15,topcv,kỹ năng chăm sóc khách hàng,2,1.0,1.0,1.0
2026-06-15,topcv,kỹ năng phân tích,1,2.0,2.0,2.0
2026-06-15,topcv,ma trận phân quyền RACI,2,2.0,2.0,2.0
2026-06-15,topcv,nx,1,3.0,3.0,3.0
2026-06-15,topcv,phân tích yêu cầu,1,3.0,3.0,3.0
2026-06-15,topcv,powerpoit...),1,1.0,1.0,1.0
2026-06-15,topcv,youtube,2,1.0,1.0,1.0
2026-06-15,topcv,Áp dụng Agile/Scrum,1,3.0,3.0,3.0
2026-06-15,topcv,áp lực cao,1,2.0,2.0,2.0
2026-06-15,topcv,Đam mê công nghệ,1,2.0,2.0,2.0
2026-06-15,topcv,Điều phối đội nhóm,1,3.0,3.0,3.0
2026-06-15,topcv,Đàm phán,2,1.0,1.0,1.0
2026-06-15,topcv,Đánh giá rủi ro,1,2.0,2.0,2.0
2026-06-15,topcv,Đọc Hiểu Tài Liệu Kỹ Thuật Tiếng Anh,2,2.0,2.0,2.0
2026-06-15,topcv,đưa ra quyết định,1,2.0,2.0,2.0
2026-06-22,itviec,.NET,10,4.0,1.0,5.0
2026-06-22,itviec,.Net Core,1,4.0,4.0,4.0
2026-06-22,itviec,3ds Max,1,5.0,5.0,5.0
2026-06-22,itviec,A/B testing,1,5.0,5.0,5.0
2026-06-22,itviec,AI,27,4.0,0.0,12.0
2026-06-22,itviec,API,14,3.5,0.0,6.0
2026-06-22,itviec,ASP.NET,1,4.0,4.0,4.0
2026-06-22,itviec,AWS,45,5.0,0.0,12.0
2026-06-22,itviec,AWS CloudFormation,1,4.0,4.0,4.0
2026-06-22,itviec,Adobe Illustrator,1,0.0,0.0,0.0
2026-06-22,itviec,Adobe Photoshop,1,0.0,0.0,0.0
2026-06-22,itviec,Agile,17,3.0,0.0,7.0
2026-06-22,itviec,Algorithms,1,8.0,8.0,8.0
2026-06-22,itviec,Android,12,3.0,1.0,7.0
2026-06-22,itviec,Angular,11,4.0,2.0,5.0
2026-06-22,itviec,Automation Test,6,3.5,3.0,5.0
2026-06-22,itviec,Azure,25,4.0,0.0,7.0
2026-06-22,itviec,BPMN,2,3.0,2.0,4.0
2026-06-22,itviec,BRD,1,2.0,2.0,2.0
2026-06-22,itviec,Big Data,4,4.0,3.0,5.0
2026-06-22,itviec,Blazor,1,5.0,5.0,5.0
2026-06-22,itviec,Blender,1,5.0,5.0,5.0
2026-06-22,itviec,Blockchain,1,0.0,0.0,0.0
2026-06-22,itviec,Business Analysis,11,3.0,0.0,6.0
2026-06-22,itviec,C language,2,3.0,2.0,4.0
2026-06-22,itviec,C#,12,3.0,1.0,5.0
2026-06-22,itviec,C++,1,2.0,2.0,2.0
2026-06-22,itviec,CI/CD,15,4.0,2.0,8.0
2026-06-22,itviec,CRM,1,4.0,4.0,4.0
2026-06-22,itviec,CSS,3,5.0,2.0,5.0
2026-06-22,itviec,Cisco,1,5.0,5.0,5.0
2026-06-22,itviec,Clean Architecture,1,2.0,2.0,2.0
2026-06-22,itviec,Cloud,11,4.0,1.0,12.0
2026-06-22,itviec,Computer Vision,2,2.0,2.0,2.0
2026-06-22,itviec,Cryptography,2,3.5,0.0,7.0
2026-06-22,itviec,Cybersecurity,4,4.5,3.0,5.0
2026-06-22,itviec,Cypress,2,4.0,3.0,5.0
2026-06-22,itviec,DBA,2,3.0,3.0,3.0
2026-06-22,itviec,Dart,1,3.0,3.0,3.0
2026-06-22,itviec,Data Analysis,9,3.0,1.0,5.0
2026-06-22,itviec,Data Engineer,5,4.0,2.0,7.0
2026-06-22,itviec,Data Privacy / Compliance,1,2.0,2.0,2.0
2026-06-22,itviec,Data Science,1,2.0,2.0,2.0
2026-06-22,itviec,Data Warehousing,1,4.0,4.0,4.0
2026-06-22,itviec,Data cleaning,1,1.0,1.0,1.0
2026-06-22,itviec,Data modeling,2,4.5,4.0,5.0
2026-06-22,itviec,Data-driven,1,1.0,1.0,1.0
2026-06-22,itviec,Database,12,4.5,0.0,8.0
2026-06-22,itviec,Design,1,0.0,0.0,0.0
2026-06-22,itviec,Design Systems,4,5.0,2.0,8.0
2026-06-22,itviec,DevOps,24,3.0,0.0,12.0
2026-06-22,itviec,DevSecOps,1,5.0,5.0,5.0
2026-06-22,itviec,Digital Forensics,1,5.0,5.0,5.0
2026-06-22,itviec,Django,4,5.0,4.0,6.0
2026-06-22,itviec,Docker,32,3.5,1.0,8.0
2026-06-22,itviec,ERP,3,3.0,2.0,4.0
2026-06-22,itviec,ETL,2,4.0,4.0,4.0
2026-06-22,itviec,Embedded,2,4.5,2.0,7.0
2026-06-22,itviec,Embedded Android,1,7.0,7.0,7.0
2026-06-22,itviec,Embedded C,1,7.0,7.0,7.0
2026-06-22,itviec,English,32,4.0,0.0,12.0
2026-06-22,itviec,Enterprise Architecture,1,3.0,3.0,3.0
2026-06-22,itviec,FastAPI,2,4.0,4.0,4.0
2026-06-22,itviec,Figma,3,2.0,0.0,7.0
2026-06-22,itviec,Firebase,1,2.0,2.0,2.0
2026-06-22,itviec,Firewall,3,4.0,3.0,5.0
2026-06-22,itviec,Flutter,2,3.0,3.0,3.0
2026-06-22,itviec,Fresher Accepted,3,0.0,0.0,2.0
2026-06-22,itviec,Fullstack,10,3.0,1.0,7.0
2026-06-22,itviec,GCP,20,5.0,1.0,7.0
2026-06-22,itviec,Games,3,3.0,2.0,5.0
2026-06-22,itviec,Generative AI,3,3.0,3.0,7.0
2026-06-22,itviec,Gin,1,5.0,5.0,5.0
2026-06-22,itviec,Git,4,2.0,2.0,3.0
2026-06-22,itviec,GitHub Actions,1,3.0,3.0,3.0
2026-06-22,itviec,Go,17,5.0,2.0,8.0
2026-06-22,itviec,Governance,2,2.0,2.0,2.0
2026-06-22,itviec,GraphQL,1,7.0,7.0,7.0
2026-06-22,itviec,HTML,6,4.0,3.0,5.0
2026-06-22,itviec,HTML5,2,2.0,2.0,2.0
2026-06-22,itviec,Helm,2,6.0,4.0,8.0
2026-06-22,itviec,Hibernate,1,5.0,5.0,5.0
2026-06-22,itviec,ISO 27001,1,3.0,3.0,3.0
2026-06-22,itviec,IT Audit,2,2.0,2.0,2.0
2026-06-22,itviec,IT Governance,3,2.0,2.0,3.0
2026-06-22,itviec,IT Support,3,4.0,4.0,5.0
2026-06-22,itviec,ITIL Foundation,1,3.0,3.0,3.0
2026-06-22,itviec,Incident Response,1,5.0,5.0,5.0
2026-06-22,itviec,Information Security,1,5.0,5.0,5.0
2026-06-22,itviec,Internship Accepted,3,0.0,0.0,0.0
2026-06-22,itviec,JSON,2,2.0,2.0,2.0
2026-06-22,itviec,Japanese,4,2.0,0.0,4.0
2026-06-22,itviec,Japanese IT Communication,2,3.5,3.0,4.0
2026-06-22,itviec,Java,43,4.0,2.0,12.0
2026-06-22,itviec,JavaScript,21,3.0,1.0,7.0
2026-06-22,itviec,Jira,5,3.0,2.0,4.0
2026-06-22,itviec,Kafka,9,5.0,2.0,7.0
2026-06-22,itviec,Kali Linux,1,5.0,5.0,5.0
2026-06-22,itviec,Kanban,1,1.0,1.0,1.0
2026-06-22,itviec,Kotlin,11,4.0,2.0,12.0
2026-06-22,itviec,Kubernetes,27,4.0,0.0,12.0
2026-06-22,itviec,LLM,9,5.0,3.0,12.0
2026-06-22,itviec,Laravel,4,4.0,2.0,5.0
2026-06-22,itviec,Leadership,1,5.0,5.0,5.0
2026-06-22,itviec,Linux,4,3.0,2.0,5.0
2026-06-22,itviec,MVVM,1,2.0,2.0,2.0
2026-06-22,itviec,Machine Learning,5,5.0,2.0,5.0
2026-06-22,itviec,Malware Analysis,1,5.0,5.0,5.0
2026-06-22,itviec,Maya,1,5.0,5.0,5.0
2026-06-22,itviec,Microservices,6,4.0,3.0,5.0
2026-06-22,itviec,Microservices Architecture,2,3.5,3.0,4.0
2026-06-22,itviec,Microsoft SQL Server,1,2.0,2.0,2.0
2026-06-22,itviec,Middleware,1,7.0,7.0,7.0
2026-06-22,itviec,Mobile Apps,3,3.0,2.0,5.0
2026-06-22,itviec,MongoDB,11,3.0,0.0,5.0
2026-06-22,itviec,MySQL,19,4.0,1.0,8.0
2026-06-22,itviec,NLP,2,6.0,6.0,6.0
2026-06-22,itviec,NestJS,2,1.5,1.0,2.0
2026-06-22,itviec,Networking,3,3.0,3.0,5.0
2026-06-22,itviec,NextJS,1,1.0,1.0,1.0
2026-06-22,itviec,NoSQL,3,3.0,3.0,3.0
2026-06-22,itviec,Node.js,16,3.0,1.0,8.0
2026-06-22,itviec,OOP,1,4.0,4.0,4.0
2026-06-22,itviec,Objective C,1,2.0,2.0,2.0
2026-06-22,itviec,Oracle,7,2.0,2.0,5.0
2026-06-22,itviec,PHP,11,4.0,1.0,5.0
2026-06-22,itviec,Pandas,2,5.0,5.0,5.0
2026-06-22,itviec,Playwright,2,4.0,3.0,5.0
2026-06-22,itviec,PostgreSQL,29,3.0,0.0,8.0
2026-06-22,itviec,Power BI,4,4.0,3.0,5.0
2026-06-22,itviec,Presale,1,3.0,3.0,3.0
2026-06-22,itviec,Product Design,1,7.0,7.0,7.0
2026-06-22,itviec,Product Metrics,1,1.0,1.0,1.0
2026-06-22,itviec,Product Owner,4,2.5,0.0,6.0
2026-06-22,itviec,Product roadmap,1,6.0,6.0,6.0
2026-06-22,itviec,Product strategy,1,6.0,6.0,6.0
2026-06-22,itviec,Project Management,7,4.0,1.0,6.0
2026-06-22,itviec,Prompt Engineering,2,5.0,5.0,5.0
2026-06-22,itviec,Prototyping,2,4.5,2.0,7.0
2026-06-22,itviec,PyTorch,1,3.0,3.0,3.0
2026-06-22,itviec,Python,56,4.0,0.0,12.0
2026-06-22,itviec,QA,16,3.0,2.0,8.0
2026-06-22,itviec,QA QC,12,3.5,0.0,8.0
2026-06-22,itviec,React,24,3.5,1.0,7.0
2026-06-22,itviec,React Native,3,4.0,3.0,5.0
2026-06-22,itviec,Redis,22,4.0,0.0,6.0
2026-06-22,itviec,Risk & Compliance,2,2.0,2.0,2.0
2026-06-22,itviec,Risk Management,3,2.0,2.0,5.0
2026-06-22,itviec,Ruby,3,3.0,3.0,5.0
2026-06-22,itviec,Ruby on Rails,2,4.0,3.0,5.0
2026-06-22,itviec,Rust,4,4.5,4.0,7.0
2026-06-22,itviec,RxJS,1,3.0,3.0,3.0
2026-06-22,itviec,SAP,2,4.0,3.0,5.0
2026-06-22,itviec,SIEM,2,4.5,4.0,5.0
2026-06-22,itviec,SQL,46,3.5,0.0,7.0
2026-06-22,itviec,SQLite,1,2.0,2.0,2.0
2026-06-22,itviec,Scrum,8,2.5,1.0,7.0
2026-06-22,itviec,Security,8,3.0,1.0,7.0
2026-06-22,itviec,Selenium,1,5.0,5.0,5.0
2026-06-22,itviec,Software Architecture,6,3.5,0.0,6.0
2026-06-22,itviec,Solution Architecture,1,2.0,2.0,2.0
2026-06-22,itviec,Spark,2,7.0,7.0,7.0
2026-06-22,itviec,Spring,4,5.0,4.0,5.0
2026-06-22,itviec,Spring Boot,7,4.0,2.0,5.0
2026-06-22,itviec,Stakeholder management,2,3.5,1.0,6.0
2026-06-22,itviec,Statistical Analysis,1,5.0,5.0,5.0
2026-06-22,itviec,Strategy planning,1,6.0,6.0,6.0
2026-06-22,itviec,Swift,5,3.0,2.0,5.0
2026-06-22,itviec,System Admin,4,4.0,2.0,5.0
2026-06-22,itviec,System Architecture,3,2.0,2.0,5.0
2026-06-22,itviec,Tailwind,1,2.0,2.0,2.0
2026-06-22,itviec,Team Management,4,3.5,2.0,8.0
2026-06-22,itviec,Technical Writing,2,3.0,2.0,4.0
2026-06-22,itviec,TensorFlow,1,3.0,3.0,3.0
2026-06-22,itviec,Terraform,3,3.0,1.0,5.0
2026-06-22,itviec,Tester,12,3.0,0.0,8.0
2026-06-22,itviec,Trello,1,3.0,3.0,3.0
2026-06-22,itviec,TypeScript,21,3.0,0.0,8.0
2026-06-22,itviec,UI-UX,2,3.5,0.0,7.0
2026-06-22,itviec,UML,1,3.0,3.0,3.0
2026-06-22,itviec,Unit test,1,5.0,5.0,5.0
2026-06-22,itviec,Unity,3,3.0,2.0,5.0
2026-06-22,itviec,User flows,1,0.0,0.0,0.0
2026-06-22,itviec,User story,1,2.0,2.0,2.0
2026-06-22,itviec,VBA,2,3.0,3.0,3.0
2026-06-22,itviec,VMware,2,5.0,5.0,5.0
2026-06-22,itviec,Vue,6,3.0,2.0,5.0
2026-06-22,itviec,VueJS,2,3.5,2.0,5.0
2026-06-22,itviec,Web API,2,3.0,2.0,4.0
2026-06-22,itviec,Windows,1,4.0,4.0,4.0
2026-06-22,itviec,Windows Server,1,3.0,3.0,3.0
2026-06-22,itviec,iOS,7,3.0,2.0,4.0
2026-06-22,topcv,(unknown),39,2.0,0.0,5.0
2026-06-22,topcv,- Làm việc nhóm,1,1.0,1.0,1.0
2026-06-22,topcv,...),2,2.0,2.0,2.0
2026-06-22,topcv,.NET,11,3.0,0.0,5.0
2026-06-22,topcv,3-D Secure,1,2.0,2.0,2.0
2026-06-22,topcv,3D Max,2,2.5,2.0,3.0
2026-06-22,topcv,3D Modeling,1,3.0,3.0,3.0
2026-06-22,topcv,AI,5,3.0,0.0,5.0
2026-06-22,topcv,AI (ChatGPT,1,2.0,2.0,2.0
2026-06-22,topcv,AI Agents,2,0.0,0.0,0.0
2026-06-22,topcv,AI Services (OpenAI,2,1.0,1.0,1.0
2026-06-22,topcv,AI tools,1,1.0,1.0,1.0
2026-06-22,topcv,AI-assisted development,1,2.0,2.0,2.0
2026-06-22,topcv,AI-powered workflow automation,1,1.0,1.0,1.0
2026-06-22,topcv,API,2,2.0,2.0,2.0
2026-06-22,topcv,API Services,1,0.0,0.0,0.0
2026-06-22,topcv,API Testing,1,5.0,5.0,5.0
2026-06-22,topcv,API backend,1,2.0,2.0,2.0
2026-06-22,topcv,ASP,1,3.0,3.0,3.0
2026-06-22,topcv,AWS,16,2.0,1.0,5.0
2026-06-22,topcv,AWS Cloud,1,5.0,5.0,5.0
2026-06-22,topcv,Active Directory,1,1.0,1.0,1.0
2026-06-22,topcv,Agile,3,4.0,4.0,4.0
2026-06-22,topcv,Agile BA,1,2.0,2.0,2.0
2026-06-22,topcv,Agile Development,2,2.0,2.0,2.0
2026-06-22,topcv,Agile coaching,1,4.0,4.0,4.0
2026-06-22,topcv,Agile/Scrum,2,1.5,1.0,2.0
2026-06-22,topcv,Allen Bradley,1,2.0,2.0,2.0
2026-06-22,topcv,Am hiểu EMV,1,2.0,2.0,2.0
2026-06-22,topcv,Am hiểu ISO 8583,1,2.0,2.0,2.0
2026-06-22,topcv,Am hiểu PCI-DSS,1,2.0,2.0,2.0
2026-06-22,topcv,An Ninh Thông Tin,1,2.0,2.0,2.0
2026-06-22,topcv,Analytical Skills,1,5.0,5.0,5.0
2026-06-22,topcv,Android,8,2.0,2.0,5.0
2026-06-22,topcv,Angular,5,5.0,3.0,5.0
2026-06-22,topcv,Ansible,1,1.0,1.0,1.0
2026-06-22,topcv,Apache Solr,1,0.0,0.0,0.0
2026-06-22,topcv,Application Security,1,1.0,1.0,1.0
2026-06-22,topcv,Ar Vr Development,1,3.0,3.0,3.0
2026-06-22,topcv,Assembly),1,1.0,1.0,1.0
2026-06-22,topcv,Authentication,2,0.0,0.0,0.0
2026-06-22,topcv,Authorization,2,0.0,0.0,0.0
2026-06-22,topcv,Automation Test,2,2.0,2.0,2.0
2026-06-22,topcv,Azure,9,2.0,1.0,4.0
2026-06-22,topcv,Azure AI),2,1.0,1.0,1.0
2026-06-22,topcv,Bash,1,1.0,1.0,1.0
2026-06-22,topcv,Bootstrap,1,3.0,3.0,3.0
2026-06-22,topcv,Business Analyst,1,1.0,1.0,1.0
2026-06-22,topcv,Business Intelligence,1,5.0,5.0,5.0
